port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank,PACFIN_YEAR,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,REGION,top_5_e,top_5_r
4114200,CLOVERDALE,OR,-0.201626423,7.03305268,2022,Low,High,2022,45.2006077,-123.8841645,OR,NA,Top 5 Reliance Community
4151700,NEHALEM,OR,-0.115761972,6.111340562,2022,Low,High,2022,45.7195283,-123.8940231,OR,NA,Top 5 Reliance Community
4128000,GARIBALDI,OR,0.08204853,4.598682054,2022,Medium,High,2022,45.5607306,-123.9111336,OR,NA,Top 5 Reliance Community
4133100,HEBO,OR,-0.244558649,3.788378899,2022,Low,High,2022,45.2260038,-123.8586284,OR,NA,Top 5 Reliance Community
603274,AVALON,CA,0.406703543,0.531863826,2019,Medium,Medium High,2019,33.3540455,-118.3153018,SCA,NA,Top 5 Reliance Community
671876,SIGNAL HILL,CA,0.501736527,-0.002287363,2019,Medium High,Low,2019,33.8029515,-118.1681817,SCA,NA,Top 5 Reliance Community
639766,LAKESIDE,CA,1.105739452,-0.043241888,2019,High,Low,2019,32.8559573,-116.9040233,SCA,NA,Top 5 Reliance Community
603274,AVALON,CA,-0.066614682,0.110481558,2020,Low,Medium,2020,33.3540455,-118.3153018,SCA,NA,Top 5 Reliance Community
617946,DANA POINT,CA,0.908495266,-0.139077541,2020,Medium High,Low,2020,33.4730155,-117.6963608,SCA,NA,Top 5 Reliance Community
616378,CORONADO,CA,-0.079365161,-0.171264413,2020,Low,Low,2020,32.6420673,-117.1658465,SCA,NA,Top 5 Reliance Community
603274,AVALON,CA,-0.074138943,0.139253545,2021,Low,Medium,2021,33.3540455,-118.3153018,SCA,NA,Top 5 Reliance Community
616378,CORONADO,CA,-0.088774522,-0.130547786,2021,Low,Low,2021,32.6420673,-117.1658465,SCA,NA,Top 5 Reliance Community
660018,REDONDO BEACH,CA,0.92479043,-0.170363756,2021,Medium High,Low,2021,33.8574791,-118.376619,SCA,NA,Top 5 Reliance Community
603274,AVALON,CA,0.210845207,0.932244862,2022,Medium,Medium High,2022,33.3540455,-118.3153018,SCA,NA,Top 5 Reliance Community
618506,DEL MAR,CA,-0.244558649,-0.053252024,2022,Low,Low,2022,32.9633728,-117.2624966,SCA,NA,Top 5 Reliance Community
617946,DANA POINT,CA,0.74846963,-0.166299731,2022,Medium High,Low,2022,33.4730155,-117.6963608,SCA,NA,Top 5 Reliance Community
5312315,CHINOOK,WA,-0.192257238,9.16903988,2019,Low,High,2019,46.2755033,-123.942234,WA,NA,Top 5 Reliance Community
5333000,ILWACO,WA,0.640602665,4.101220735,2019,Medium High,High,2019,46.3031577,-124.0234952,WA,NA,Top 5 Reliance Community
5310635,CATHLAMET,WA,-0.094675104,3.561623136,2019,Low,High,2019,46.2055527,-123.3835506,WA,NA,Top 5 Reliance Community
5308080,BRINNON,WA,0.180395714,3.348720971,2019,Medium,High,2019,47.6690552,-122.924725,WA,NA,Top 5 Reliance Community
5312315,CHINOOK,WA,-0.185517715,9.956193206,2020,Low,High,2020,46.2755033,-123.942234,WA,NA,Top 5 Reliance Community
5310635,CATHLAMET,WA,-0.034354044,4.784243957,2020,Low,High,2020,46.2055527,-123.3835506,WA,NA,Top 5 Reliance Community
5333000,ILWACO,WA,1.027398299,3.085906713,2020,High,High,2020,46.3031577,-124.0234952,WA,NA,Top 5 Reliance Community
5336780,LA CONNER,WA,-0.124376279,2.479234577,2020,Low,High,2020,48.3926352,-122.4945065,WA,NA,Top 5 Reliance Community
5312315,CHINOOK,WA,-0.189158995,7.166082612,2021,Low,High,2021,46.2755033,-123.942234,WA,NA,Top 5 Reliance Community
5310635,CATHLAMET,WA,-0.088774522,5.212682862,2021,Low,High,2021,46.2055527,-123.3835506,WA,NA,Top 5 Reliance Community
5377630,WESTPORT,WA,1.275591769,3.505548032,2021,High,High,2021,46.893467,-124.1155222,WA,NA,Top 5 Reliance Community
5333000,ILWACO,WA,0.543216387,2.688894068,2021,Medium High,High,2021,46.3031577,-124.0234952,WA,NA,Top 5 Reliance Community
5336780,LA CONNER,WA,-0.131855427,2.638594287,2021,Low,High,2021,48.3926352,-122.4945065,WA,NA,Top 5 Reliance Community
5310635,CATHLAMET,WA,-0.063598773,5.780579643,2022,Low,High,2022,46.2055527,-123.3835506,WA,NA,Top 5 Reliance Community
5333000,ILWACO,WA,0.640167464,4.382374426,2022,Medium High,High,2022,46.3031577,-124.0234952,WA,NA,Top 5 Reliance Community
5336780,LA CONNER,WA,0.048347278,4.309838045,2022,Medium,High,2022,48.3926352,-122.4945065,WA,NA,Top 5 Reliance Community
5377630,WESTPORT,WA,1.06948972,3.371717344,2022,High,High,2022,46.893467,-124.1155222,WA,NA,Top 5 Reliance Community
5324810,FORKS,WA,0.871679218,1.885167382,2022,Medium High,High,2022,47.9527437,-124.3903638,WA,NA,Top 5 Reliance Community
