time,index,nobs,timeseries,stdev,SEup,SElo
1996-07-01T00:00:00Z, 154.0869,124,39N,121.314,275.401,  32.7729
1996-08-01T00:00:00Z, 139.2181,124,39N,105.080,244.298,  34.1381
1996-09-01T00:00:00Z, 108.7171,120,39N,114.118,222.835,  -5.4009
1996-10-01T00:00:00Z,  63.9296,124,39N, 80.875,144.805, -16.9454
1996-11-01T00:00:00Z,   2.9003,120,39N,168.915,171.815,-166.0147
1996-12-01T00:00:00Z, -94.8416,117,39N,281.348,186.506,-376.1896
1997-01-01T00:00:00Z, -40.2084,91,39N,205.511,165.303,-245.7194
1997-02-01T00:00:00Z, 110.1646,87,39N,191.801,301.966, -81.6364
1997-03-01T00:00:00Z, 112.5545,123,39N,182.258,294.812, -69.7035
1997-04-01T00:00:00Z, 138.9301,104,39N,197.926,336.856, -58.9959
1997-05-01T00:00:00Z,  50.8643,108,39N, 65.191,116.055, -14.3267
1997-06-01T00:00:00Z, 273.3372,120,39N,259.480,532.817,  13.8572
1997-07-01T00:00:00Z, 190.4364,123,39N,111.660,302.096,  78.7764
1997-08-01T00:00:00Z,  87.4284,117,39N,146.598,234.026, -59.1696
1997-09-01T00:00:00Z,  88.5355,118,39N,100.003,188.538, -11.4675
1997-10-01T00:00:00Z, 105.3261,122,39N,158.675,264.001, -53.3489
1997-11-01T00:00:00Z, -37.8507,119,39N,158.338,120.487,-196.1887
1997-12-01T00:00:00Z, -30.0660,124,39N,272.478,242.412,-302.5440
1998-01-01T00:00:00Z,-114.4965,124,39N,209.726, 95.230,-324.2225
1998-02-01T00:00:00Z,-240.1720,105,39N,670.585,430.413,-910.7570
1998-03-01T00:00:00Z,  64.6095,115,39N,230.828,295.438,-166.2185
1998-04-01T00:00:00Z,  98.4864,110,39N,147.652,246.138, -49.1656
1998-05-01T00:00:00Z,  27.8624,121,39N,173.062,200.924,-145.1996
1998-06-01T00:00:00Z, 201.7160,119,39N,178.281,379.997,  23.4350
1998-07-01T00:00:00Z, 196.6803,124,39N,161.056,357.736,  35.6243
1998-08-01T00:00:00Z, 240.3564,123,39N,130.819,371.175, 109.5374
1998-09-01T00:00:00Z, 131.7489,120,39N,120.332,252.081,  11.4169
1998-10-01T00:00:00Z,  76.4953,124,39N,133.859,210.354, -57.3637
1998-11-01T00:00:00Z,-116.8187,120,39N,417.098,300.279,-533.9167
1998-12-01T00:00:00Z,  85.4714,124,39N,194.409,279.880,-108.9376
1999-01-01T00:00:00Z,  45.1969,124,39N,212.986,258.183,-167.7891
1999-02-01T00:00:00Z, -80.4642,112,39N,219.324,138.860,-299.7882
1999-03-01T00:00:00Z,   4.2659,124,39N,185.882,190.148,-181.6161
1999-04-01T00:00:00Z, 303.4626,108,39N,368.859,672.322, -65.3964
1999-05-01T00:00:00Z, 345.1626,124,39N,302.442,647.605,  42.7206
1999-06-01T00:00:00Z, 324.0128,118,39N,265.221,589.234,  58.7918
1999-07-01T00:00:00Z, 231.7661,123,39N,252.238,484.004, -20.4719
1999-08-01T00:00:00Z, 138.1575,124,39N,127.387,265.544,  10.7705
1999-09-01T00:00:00Z, 161.9507,119,39N,191.506,353.457, -29.5553
1999-10-01T00:00:00Z,  64.9950,106,39N,212.008,277.003,-147.0130
1999-11-01T00:00:00Z,-138.3826,119,39N,302.826,164.443,-441.2086
1999-12-01T00:00:00Z,  39.6248,123,39N, 80.566,120.191, -40.9412
2000-01-01T00:00:00Z, -56.5364,116,39N,162.549,106.013,-219.0854
2000-02-01T00:00:00Z,-139.8682,116,39N,205.805, 65.937,-345.6732
2000-03-01T00:00:00Z, 156.3290,122,39N,265.032,421.361,-108.7030
2000-04-01T00:00:00Z,  32.6887,120,39N, 71.564,104.253, -38.8753
2000-05-01T00:00:00Z, 176.3539,120,39N,264.036,440.390, -87.6821
2000-06-01T00:00:00Z, 202.8332,120,39N,217.919,420.752, -15.0858
2000-07-01T00:00:00Z, 232.0018,124,39N,153.434,385.436,  78.5678
2000-08-01T00:00:00Z, 268.4336,123,39N,249.919,518.353,  18.5146
2000-09-01T00:00:00Z, 117.6193,120,39N,125.642,243.261,  -8.0227
2000-10-01T00:00:00Z,  91.3889,124,39N,165.727,257.116, -74.3381
2000-11-01T00:00:00Z,  37.7896,117,39N,132.240,170.030, -94.4504
2000-12-01T00:00:00Z,  -7.1742,124,39N, 60.689, 53.515, -67.8632
2001-01-01T00:00:00Z, -47.0401,119,39N,246.139,199.099,-293.1791
2001-02-01T00:00:00Z, -54.0718,112,39N,371.640,317.568,-425.7118
2001-03-01T00:00:00Z, 145.5372,123,39N,356.908,502.445,-211.3708
2001-04-01T00:00:00Z, 131.0277,119,39N,179.473,310.501, -48.4453
2001-05-01T00:00:00Z, 312.8924,124,39N,355.994,668.886, -43.1016
2001-06-01T00:00:00Z, 336.9276,120,39N,278.570,615.498,  58.3576
2001-07-01T00:00:00Z, 298.5313,124,39N,194.859,493.390, 103.6723
2001-08-01T00:00:00Z, 208.1692,121,39N,200.604,408.773,   7.5652
2001-09-01T00:00:00Z, 115.4726,120,39N,164.289,279.762, -48.8164
2001-10-01T00:00:00Z, 116.9474,124,39N,173.125,290.072, -56.1776
2001-11-01T00:00:00Z, -55.8818,113,39N,229.543,173.661,-285.4248
2001-12-01T00:00:00Z, -42.8813,124,39N,334.774,291.893,-377.6553
2002-01-01T00:00:00Z, -35.6473,124,39N,318.635,282.988,-354.2823
2002-02-01T00:00:00Z,  -0.5093,111,39N,140.283,139.774,-140.7923
2002-03-01T00:00:00Z,  88.8709,124,39N,230.648,319.519,-141.7771
2002-04-01T00:00:00Z, 159.5626,119,39N,248.708,408.271, -89.1454
2002-05-01T00:00:00Z, 263.7209,124,39N,306.213,569.934, -42.4921
2002-06-01T00:00:00Z, 448.8212,120,39N,501.328,950.149, -52.5068
2002-07-01T00:00:00Z, 213.1710,124,39N,187.539,400.710,  25.6320
2002-08-01T00:00:00Z, 201.8541,124,39N,157.996,359.850,  43.8581
2002-09-01T00:00:00Z,  86.1050,116,39N, 72.299,158.404,  13.8060
2002-10-01T00:00:00Z, 139.1258,123,39N,162.589,301.715, -23.4632
2002-11-01T00:00:00Z, -38.9512,115,39N,230.502,191.551,-269.4532
2002-12-01T00:00:00Z,-280.4601,122,39N,514.299,233.839,-794.7591
2003-01-01T00:00:00Z,-117.2062,114,39N,174.198, 56.992,-291.4042
2003-02-01T00:00:00Z,  62.8981,111,39N,110.136,173.034, -47.2379
2003-03-01T00:00:00Z, -13.9830,116,39N,313.114,299.131,-327.0970
2003-04-01T00:00:00Z,  -1.0366,120,39N,140.159,139.122,-141.1956
2003-05-01T00:00:00Z, 266.3612,123,39N,288.539,554.900, -22.1778
2003-06-01T00:00:00Z, 346.5649,120,39N,350.828,697.393,  -4.2631
2003-07-01T00:00:00Z, 283.0269,124,39N,166.162,449.189, 116.8649
2003-08-01T00:00:00Z, 156.1878,123,39N,146.271,302.459,   9.9168
2003-09-01T00:00:00Z, 165.3744,120,39N,210.797,376.171, -45.4226
2003-10-01T00:00:00Z,  55.2387,124,39N, 89.012,144.251, -33.7733
2003-11-01T00:00:00Z, -46.2410,117,39N,149.700,103.459,-195.9410
2003-12-01T00:00:00Z,-112.8844,123,39N,195.931, 83.047,-308.8154
2004-01-01T00:00:00Z, -81.5002,124,39N,205.731,124.231,-287.2312
2004-02-01T00:00:00Z, -97.0808,116,39N,275.321,178.240,-372.4018
2004-03-01T00:00:00Z, 109.6707,124,39N,140.507,250.178, -30.8363
2004-04-01T00:00:00Z,  72.0160,120,39N,112.414,184.430, -40.3980
2004-05-01T00:00:00Z,  86.1121,120,39N, 73.785,159.897,  12.3271
2004-06-01T00:00:00Z, 188.2307,120,39N,165.374,353.605,  22.8567
2004-07-01T00:00:00Z,  99.7600,123,39N, 69.007,168.767,  30.7530
2004-08-01T00:00:00Z,  72.9484,120,39N, 65.370,138.318,   7.5784
2004-09-01T00:00:00Z, 129.2259,120,39N,103.994,233.220,  25.2319
2004-10-01T00:00:00Z,  40.2352,122,39N, 91.954,132.189, -51.7188
2004-11-01T00:00:00Z,  98.1905,120,39N,168.303,266.493, -70.1125
2004-12-01T00:00:00Z,   3.9906,122,39N,167.621,171.612,-163.6304
2005-01-01T00:00:00Z, -45.5330,124,39N,142.717, 97.184,-188.2500
2005-02-01T00:00:00Z,   0.8504,112,39N,109.324,110.174,-108.4736
2005-03-01T00:00:00Z,  15.6622,124,39N,112.835,128.497, -97.1728
2005-04-01T00:00:00Z,  87.9704,117,39N,133.156,221.126, -45.1856
2005-05-01T00:00:00Z,  74.5523,124,39N,151.193,225.745, -76.6407
2005-06-01T00:00:00Z, 197.1365,120,39N,213.953,411.090, -16.8165
2005-07-01T00:00:00Z, 158.1158,124,39N,128.221,286.337,  29.8948
2005-08-01T00:00:00Z, 131.4161,124,39N, 97.048,228.464,  34.3681
2005-09-01T00:00:00Z, 121.8351,120,39N, 82.213,204.048,  39.6221
2005-10-01T00:00:00Z,  69.2237,124,39N, 89.063,158.287, -19.8393
2005-11-01T00:00:00Z,  38.9511,120,39N, 99.996,138.947, -61.0449
2005-12-01T00:00:00Z,-141.1844,124,39N,277.488,136.304,-418.6724
2006-01-01T00:00:00Z, -18.2532,124,39N,101.806, 83.553,-120.0592
2006-02-01T00:00:00Z,  43.2438,112,39N,223.617,266.861,-180.3732
2006-03-01T00:00:00Z, -35.8389,123,39N,228.010,192.171,-263.8489
2006-04-01T00:00:00Z,  77.8645,120,39N,230.592,308.457,-152.7275
2006-05-01T00:00:00Z, 187.2317,124,39N,217.661,404.893, -30.4293
2006-06-01T00:00:00Z, 192.4128,120,39N,209.525,401.938, -17.1122
2006-07-01T00:00:00Z, 186.0568,124,39N, 95.542,281.599,  90.5148
2006-08-01T00:00:00Z, 187.2537,124,39N,139.917,327.171,  47.3367
2006-09-01T00:00:00Z, 157.4348,119,39N,148.867,306.302,   8.5678
2006-10-01T00:00:00Z,  97.2565,124,39N,100.559,197.815,  -3.3025
2006-11-01T00:00:00Z,  15.5851,120,39N, 64.039, 79.624, -48.4539
2006-12-01T00:00:00Z, -14.1327,124,39N,216.692,202.559,-230.8247
2007-01-01T00:00:00Z,  90.2147,124,39N,123.385,213.600, -33.1703
2007-02-01T00:00:00Z,  29.0240,112,39N,145.198,174.222,-116.1740
2007-03-01T00:00:00Z, 115.9049,124,39N,143.261,259.166, -27.3561
2007-04-01T00:00:00Z, 132.0192,120,39N,142.952,274.971, -10.9328
2007-05-01T00:00:00Z, 185.3527,124,39N,145.249,330.602,  40.1037
2007-06-01T00:00:00Z, 209.1233,120,39N,174.622,383.745,  34.5013
2007-07-01T00:00:00Z, 148.4023,124,39N,164.905,313.307, -16.5027
2007-08-01T00:00:00Z, 120.0857,124,39N,114.649,234.735,   5.4367
2007-09-01T00:00:00Z,  91.8116,119,39N, 93.591,185.403,  -1.7794
2007-10-01T00:00:00Z,  57.4057,124,39N,162.203,219.609,-104.7973
2007-11-01T00:00:00Z,  63.5586,120,39N, 85.309,148.868, -21.7504
2007-12-01T00:00:00Z, -21.7387,123,39N,386.465,364.726,-408.2037
2008-01-01T00:00:00Z, -38.7029,118,39N,244.263,205.560,-282.9659
2008-02-01T00:00:00Z,  16.4288,116,39N,327.175,343.604,-310.7462
2008-03-01T00:00:00Z, 115.7752,124,39N,125.701,241.476,  -9.9258
2008-04-01T00:00:00Z, 130.2347,120,39N,152.085,282.320, -21.8503
2008-05-01T00:00:00Z, 273.5483,124,39N,289.970,563.518, -16.4217
2008-06-01T00:00:00Z, 288.1210,120,39N,214.335,502.456,  73.7860
2008-07-01T00:00:00Z, 167.3208,124,39N,147.712,315.033,  19.6088
2008-08-01T00:00:00Z, 182.9806,124,39N,168.257,351.238,  14.7236
2008-09-01T00:00:00Z, 105.7112,119,39N,127.123,232.834, -21.4118
2008-10-01T00:00:00Z, 113.2343,124,39N,199.820,313.054, -86.5857
2008-11-01T00:00:00Z,  13.0659,115,39N,129.332,142.398,-116.2661
2008-12-01T00:00:00Z,  30.4274,116,39N,110.669,141.096, -80.2416
2009-01-01T00:00:00Z,  52.4224,124,39N, 87.472,139.894, -35.0496
2009-02-01T00:00:00Z, -68.7790,112,39N,240.336,171.557,-309.1150
2009-03-01T00:00:00Z, 109.9466,124,39N,219.602,329.549,-109.6554
2009-04-01T00:00:00Z, 170.7162,120,39N,185.330,356.046, -14.6138
2009-05-01T00:00:00Z, 190.2336,124,39N,211.088,401.322, -20.8544
2009-06-01T00:00:00Z, 171.9553,120,39N,199.327,371.282, -27.3717
2009-07-01T00:00:00Z, 146.6510,124,39N,100.444,247.095,  46.2070
2009-08-01T00:00:00Z, 133.4058,124,39N,125.228,258.634,   8.1778
2009-09-01T00:00:00Z, 103.9553,120,39N, 91.854,195.809,  12.1013
2009-10-01T00:00:00Z,  76.3720,124,39N,166.923,243.295, -90.5510
2009-11-01T00:00:00Z,  35.0817,120,39N,137.171,172.253,-102.0893
2009-12-01T00:00:00Z, -39.7486,124,39N,129.458, 89.709,-169.2066
2010-01-01T00:00:00Z,-183.2976,124,39N,315.969,132.671,-499.2666
2010-02-01T00:00:00Z, -81.4372,112,39N,214.499,133.062,-295.9362
2010-03-01T00:00:00Z,  33.3549,124,39N,116.895,150.250, -83.5401
2010-04-01T00:00:00Z,  97.3965,120,39N,211.339,308.736,-113.9425
2010-05-01T00:00:00Z, 127.5269,123,39N,138.826,266.353, -11.2991
2010-06-01T00:00:00Z, 280.1967,120,39N,230.060,510.257,  50.1367
2010-07-01T00:00:00Z, 195.8654,124,39N,171.315,367.180,  24.5504
2010-08-01T00:00:00Z, 155.4346,124,39N,118.909,274.344,  36.5256
2010-09-01T00:00:00Z, 110.8307,120,39N,152.600,263.431, -41.7693
2010-10-01T00:00:00Z,  57.4747,124,39N,174.903,232.378,-117.4283
2010-11-01T00:00:00Z,  64.1102,120,39N,134.566,198.676, -70.4558
2010-12-01T00:00:00Z,-108.4812,124,39N,193.211, 84.730,-301.6922
2011-01-01T00:00:00Z,  35.3840,123,39N,112.885,148.269, -77.5010
2011-02-01T00:00:00Z,  54.7637,112,39N,214.970,269.734,-160.2063
2011-03-01T00:00:00Z, -76.3670,124,39N,195.022,118.655,-271.3890
2011-04-01T00:00:00Z, 114.2945,120,39N,151.305,265.600, -37.0105
2011-05-01T00:00:00Z, 131.2312,124,39N,137.415,268.646,  -6.1838
2011-06-01T00:00:00Z, 249.7771,120,39N,252.477,502.254,  -2.6999
2011-07-01T00:00:00Z, 220.3048,124,39N,153.840,374.145,  66.4648
2011-08-01T00:00:00Z, 197.7240,124,39N,109.084,306.808,  88.6400
2011-09-01T00:00:00Z, 119.9296,120,39N,116.952,236.882,   2.9776
2011-10-01T00:00:00Z,  72.4988,124,39N, 99.874,172.373, -27.3752
2011-11-01T00:00:00Z, -10.4267,120,39N,238.704,228.277,-249.1307
2011-12-01T00:00:00Z,  91.3103,124,39N,132.141,223.451, -40.8307
2012-01-01T00:00:00Z,  -8.3258,124,39N,191.564,183.238,-199.8898
2012-02-01T00:00:00Z,  78.4905,116,39N,217.713,296.203,-139.2225
2012-03-01T00:00:00Z, -61.8093,124,39N,248.686,186.877,-310.4953
2012-04-01T00:00:00Z,  55.0543,120,39N,143.246,198.300, -88.1917
2012-05-01T00:00:00Z, 273.2722,124,39N,236.473,509.745,  36.7992
2012-06-01T00:00:00Z, 294.7062,120,39N,305.274,599.980, -10.5678
2012-07-01T00:00:00Z, 301.0382,124,39N,181.356,482.394, 119.6822
2012-08-01T00:00:00Z, 238.5427,124,39N,179.636,418.179,  58.9067
2012-09-01T00:00:00Z, 165.7925,120,39N,123.731,289.524,  42.0615
2012-10-01T00:00:00Z,  42.7518,124,39N, 94.232,136.984, -51.4802
2012-11-01T00:00:00Z, -91.4321,120,39N,271.867,180.435,-363.2991
2012-12-01T00:00:00Z, -52.2983,124,39N,255.876,203.578,-308.1743
2013-01-01T00:00:00Z,  59.4666,124,39N, 96.892,156.359, -37.4254
2013-02-01T00:00:00Z, 144.5721,112,39N,129.362,273.934,  15.2101
2013-03-01T00:00:00Z,  90.9275,124,39N,147.052,237.979, -56.1245
2013-04-01T00:00:00Z, 279.8581,120,39N,255.391,535.249,  24.4671
2013-05-01T00:00:00Z, 183.9128,124,39N,194.886,378.799, -10.9732
2013-06-01T00:00:00Z, 265.8537,120,39N,261.166,527.020,   4.6877
2013-07-01T00:00:00Z, 288.5924,124,39N,214.684,503.276,  73.9084
2013-08-01T00:00:00Z, 113.2350,124,39N,118.284,231.519,  -5.0490
2013-09-01T00:00:00Z,  86.0489,120,39N, 90.548,176.597,  -4.4991
2013-10-01T00:00:00Z, 132.3365,124,39N,156.108,288.445, -23.7715
2013-11-01T00:00:00Z,  63.6356,120,39N,140.374,204.010, -76.7384
2013-12-01T00:00:00Z, 104.3454,124,39N,163.125,267.470, -58.7796
2014-01-01T00:00:00Z,  31.7515,124,39N, 55.499, 87.251, -23.7475
2014-02-01T00:00:00Z, -31.3558,112,39N,139.457,108.101,-170.8128
2014-03-01T00:00:00Z,  58.3447,124,39N,187.675,246.020,-129.3303
2014-04-01T00:00:00Z, 106.1267,120,39N,127.034,233.161, -20.9073
2014-05-01T00:00:00Z, 196.9830,124,39N,171.474,368.457,  25.5090
2014-06-01T00:00:00Z, 387.6814,118,39N,230.424,618.105, 157.2574
2014-07-01T00:00:00Z, 220.6155,123,39N,177.210,397.826,  43.4055
2014-08-01T00:00:00Z, 182.7959,124,39N,132.216,315.012,  50.5799
2014-09-01T00:00:00Z,  94.3050,120,39N,125.733,220.038, -31.4280
2014-10-01T00:00:00Z,   8.3674,124,39N,186.750,195.117,-178.3826
2014-11-01T00:00:00Z,  -4.1322,119,39N, 88.899, 84.767, -93.0312
2014-12-01T00:00:00Z, -86.6022,124,39N,205.117,118.515,-291.7192
2015-01-01T00:00:00Z,  24.2500,124,39N, 78.524,102.774, -54.2740
2015-02-01T00:00:00Z, -58.9713,112,39N,369.477,310.506,-428.4483
2015-03-01T00:00:00Z,  76.1593,124,39N, 94.724,170.883, -18.5647
2015-04-01T00:00:00Z, 173.3118,120,39N,199.499,372.811, -26.1872
2015-05-01T00:00:00Z, 200.4047,123,39N,168.425,368.830,  31.9797
2015-06-01T00:00:00Z, 243.1799,120,39N,187.405,430.585,  55.7749
2015-07-01T00:00:00Z, 129.4533,124,39N,127.585,257.038,   1.8683
2015-08-01T00:00:00Z,  94.2675,123,39N, 91.355,185.623,   2.9125
2015-09-01T00:00:00Z, 137.5872,120,39N,102.813,240.400,  34.7742
2015-10-01T00:00:00Z,  78.3482,122,39N,140.600,218.948, -62.2518
2015-11-01T00:00:00Z,  52.0574,119,39N, 90.502,142.559, -38.4446
2015-12-01T00:00:00Z, -48.2119,123,39N,225.706,177.494,-273.9179
2016-01-01T00:00:00Z,-156.9814,124,39N,234.115, 77.134,-391.0964
2016-02-01T00:00:00Z,   9.8482,116,39N,124.070,133.918,-114.2218
2016-03-01T00:00:00Z,  -7.3882,124,39N,205.675,198.287,-213.0632
2016-04-01T00:00:00Z, 115.8000,118,39N,169.198,284.998, -53.3980
2016-05-01T00:00:00Z, 210.3533,123,39N,194.067,404.420,  16.2863
2016-06-01T00:00:00Z, 247.4560,120,39N,189.580,437.036,  57.8760
2016-07-01T00:00:00Z, 289.3337,123,39N,198.711,488.045,  90.6227
2016-08-01T00:00:00Z, 184.2546,124,39N,147.040,331.295,  37.2146
2016-09-01T00:00:00Z, 176.6932,117,39N,109.667,286.360,  67.0262
2016-10-01T00:00:00Z, -47.1461,112,39N,179.884,132.738,-227.0301
2016-11-01T00:00:00Z, -46.9122,120,39N,145.525, 98.613,-192.4372
2016-12-01T00:00:00Z,  29.8050,124,39N,147.899,177.704,-118.0940
2017-01-01T00:00:00Z, -88.3785,123,39N,267.200,178.821,-355.5785
2017-02-01T00:00:00Z, -86.3895,112,39N,251.441,165.052,-337.8305
2017-03-01T00:00:00Z,  18.6764,124,39N,124.105,142.781,-105.4286
2017-04-01T00:00:00Z,  42.8793,120,39N,283.236,326.115,-240.3567
2017-05-01T00:00:00Z, 266.4127,124,39N,264.657,531.070,   1.7557
2017-06-01T00:00:00Z, 257.5276,120,39N,265.436,522.964,  -7.9084
2017-07-01T00:00:00Z, 325.4934,124,39N,154.957,480.450, 170.5364
2017-08-01T00:00:00Z, 176.8397,124,39N,112.485,289.325,  64.3547
2017-09-01T00:00:00Z, 108.3392,114,39N, 79.097,187.436,  29.2422
2017-10-01T00:00:00Z, 148.1583,124,39N,146.041,294.199,   2.1173
2017-11-01T00:00:00Z, -46.8973,119,39N,130.427, 83.530,-177.3243
2017-12-01T00:00:00Z,  48.5644,123,39N,114.435,162.999, -65.8706
2018-01-01T00:00:00Z, -24.2024,123,39N,101.657, 77.455,-125.8594
2018-02-01T00:00:00Z, 143.2030,112,39N, 96.397,239.600,  46.8060
2018-03-01T00:00:00Z,  13.4179,124,39N,131.165,144.583,-117.7471
2018-04-01T00:00:00Z,  70.5074,120,39N,132.050,202.557, -61.5426
2018-05-01T00:00:00Z, 228.9350,124,39N,248.277,477.212, -19.3420
2018-06-01T00:00:00Z, 329.7966,120,39N,220.892,550.689, 108.9046
2018-07-01T00:00:00Z, 232.6991,124,39N,168.486,401.185,  64.2131
2018-08-01T00:00:00Z, 173.3567,122,39N,114.952,288.309,  58.4047
2018-09-01T00:00:00Z, 179.6044,120,39N,149.522,329.126,  30.0824
2018-10-01T00:00:00Z,  88.9927,124,39N,117.559,206.552, -28.5663
2018-11-01T00:00:00Z,  51.0572,120,39N,136.313,187.370, -85.2558
2018-12-01T00:00:00Z,  -5.5874,124,39N,176.743,171.156,-182.3304
2019-01-01T00:00:00Z,-130.3062,121,39N,297.088,166.782,-427.3942
2019-02-01T00:00:00Z, -30.3993,112,39N,290.011,259.612,-320.4103
2019-03-01T00:00:00Z,  10.4399,124,39N,110.638,121.078,-100.1981
2019-04-01T00:00:00Z, 191.1509,119,39N,197.723,388.874,  -6.5721
2019-05-01T00:00:00Z, 144.6567,124,39N,179.643,324.300, -34.9863
2019-06-01T00:00:00Z, 327.7366,119,39N,197.368,525.105, 130.3686
2019-07-01T00:00:00Z, 260.9157,124,39N,137.384,398.300, 123.5317
2019-08-01T00:00:00Z, 166.5386,124,39N,161.190,327.729,   5.3486
2019-09-01T00:00:00Z, 135.8021,120,39N,102.148,237.950,  33.6541
2019-10-01T00:00:00Z, 123.8150,124,39N,157.857,281.672, -34.0420
2019-11-01T00:00:00Z,  88.9965,120,39N,260.271,349.268,-171.2745
2019-12-01T00:00:00Z, -84.6064,122,39N,243.484,158.878,-328.0904
2020-01-01T00:00:00Z,  -1.8552,124,39N, 89.167, 87.312, -91.0222
2020-02-01T00:00:00Z, 194.2027,116,39N,121.213,315.416,  72.9897
2020-03-01T00:00:00Z, 104.9916,124,39N,191.691,296.683, -86.6994
2020-04-01T00:00:00Z, 120.3183,120,39N, 98.612,218.930,  21.7063
2020-05-01T00:00:00Z, 132.9561,124,39N,168.698,301.654, -35.7419
2020-06-01T00:00:00Z, 254.8438,120,39N,196.044,450.888,  58.7998
2020-07-01T00:00:00Z, 269.8406,124,39N,166.481,436.322, 103.3596
2020-08-01T00:00:00Z, 212.3475,124,39N,119.720,332.067,  92.6275
2020-09-01T00:00:00Z,  66.7241,120,39N, 91.506,158.230, -24.7819
2020-10-01T00:00:00Z, 157.7711,124,39N,167.368,325.139,  -9.5969
2020-11-01T00:00:00Z,  45.6402,120,39N,112.358,157.998, -66.7178
2020-12-01T00:00:00Z,  11.3116,124,39N,151.513,162.825,-140.2014
2021-01-01T00:00:00Z, -16.0472,124,39N,231.067,215.020,-247.1142
2021-02-01T00:00:00Z, 123.3850,112,39N,179.070,302.455, -55.6850
2021-03-01T00:00:00Z,  77.5968,124,39N,228.158,305.755,-150.5612
2021-04-01T00:00:00Z, 205.0243,119,39N,217.195,422.219, -12.1707
2021-05-01T00:00:00Z, 376.1473,124,39N,231.041,607.188, 145.1063
2021-06-01T00:00:00Z, 245.7438,119,39N,289.304,535.048, -43.5602
2021-07-01T00:00:00Z, 324.6144,123,39N,171.028,495.642, 153.5864
2021-08-01T00:00:00Z, 261.7667,121,39N,187.869,449.636,  73.8977
2021-09-01T00:00:00Z, 164.1641,120,39N,139.108,303.272,  25.0561
2021-10-01T00:00:00Z,  19.3467,122,39N,255.999,275.346,-236.6523
2021-11-01T00:00:00Z, -14.2081,120,39N,215.102,200.894,-229.3101
2021-12-01T00:00:00Z, -51.1103,124,39N,233.488,182.378,-284.5983
2022-01-01T00:00:00Z,   6.9018,124,39N,128.194,135.096,-121.2922
2022-02-01T00:00:00Z, 149.2132,112,39N,177.696,326.909, -28.4828
2022-03-01T00:00:00Z, 118.2213,124,39N,148.358,266.579, -30.1367
2022-04-01T00:00:00Z, 156.5770,120,39N,282.570,439.147,-125.9930
2022-05-01T00:00:00Z, 236.2779,124,39N,235.194,471.472,   1.0839
2022-06-01T00:00:00Z, 156.6862,120,39N,142.684,299.370,  14.0022
2022-07-01T00:00:00Z, 183.4342,124,39N,147.469,330.903,  35.9652
2022-08-01T00:00:00Z, 158.4865,124,39N,146.366,304.853,  12.1205
2022-09-01T00:00:00Z, 107.6475,120,39N,117.977,225.625, -10.3295
2022-10-01T00:00:00Z,  83.2919,123,39N, 64.059,147.351,  19.2329
2022-11-01T00:00:00Z,  34.3065,108,39N, 47.518, 81.825, -13.2115
2022-12-01T00:00:00Z, -75.1639,124,39N,235.072,159.908,-310.2359
2023-01-01T00:00:00Z,-229.8285,124,39N,627.940,398.112,-857.7685
2023-02-01T00:00:00Z,  97.6764,112,39N,258.149,355.825,-160.4726
2023-03-01T00:00:00Z, -13.6874,124,39N,177.372,163.685,-191.0594
2023-04-01T00:00:00Z,  87.9842,120,39N,127.306,215.290, -39.3218
2023-05-01T00:00:00Z, 177.0103,124,39N,241.243,418.253, -64.2327
2023-06-01T00:00:00Z, 237.3651,120,39N,185.767,423.132,  51.5981
2023-07-01T00:00:00Z, 268.6015,123,39N,138.617,407.218, 129.9845
2023-08-01T00:00:00Z, 169.2318,124,39N,145.433,314.665,  23.7988
2023-09-01T00:00:00Z,  91.3576,119,39N,118.404,209.762, -27.0464
2023-10-01T00:00:00Z,  57.5968,124,39N, 95.772,153.369, -38.1752
2023-11-01T00:00:00Z,  -3.9749,118,39N,133.219,129.244,-137.1939
2023-12-01T00:00:00Z,-102.7274,124,39N,270.726,167.999,-373.4534
2024-01-01T00:00:00Z,-103.2149,124,39N,265.384,162.169,-368.5989
2024-02-01T00:00:00Z, -63.3907,116,39N,185.892,122.501,-249.2827
2024-03-01T00:00:00Z,   1.7060,124,39N,145.039,146.745,-143.3330
2024-04-01T00:00:00Z, 143.0767,120,39N,116.152,259.229,  26.9247
2024-05-01T00:00:00Z, 271.3497,124,39N,204.926,476.276,  66.4237
2024-06-01T00:00:00Z, 335.9961,119,39N,179.688,515.684, 156.3081
2024-07-01T00:00:00Z, 275.2659,114,39N,231.673,506.939,  43.5929
2024-08-01T00:00:00Z, 127.9453,124,39N, 98.318,226.263,  29.6273
2024-09-01T00:00:00Z,  79.1587,43,39N, 40.859,120.018,  38.2997
2024-10-01T00:00:00Z,  59.5387,110,39N, 73.469,133.008, -13.9303
2024-11-01T00:00:00Z, -60.9314,120,39N,282.848,221.917,-343.7794
2024-12-01T00:00:00Z, -71.4453,124,39N,195.711,124.266,-267.1563
2025-01-01T00:00:00Z,  64.8220,124,39N,145.059,209.881, -80.2370
2025-02-01T00:00:00Z,  -2.1392,112,39N,143.266,141.127,-145.4052
2025-03-01T00:00:00Z, -30.5754,124,39N,169.611,139.036,-200.1864
2025-04-01T00:00:00Z, 161.3119,120,39N,152.403,313.715,   8.9089
2025-05-01T00:00:00Z, 243.4963,124,39N,188.080,431.576,  55.4163
