time,index,timeseries,metric
2010-01-15T00:00:00Z,-0.21,39N,"m^2 s^(-1)"
2010-01-15T00:00:00Z,-0.985,45N,"m^2 s^(-1)"
2010-02-15T00:00:00Z,0.403,33N,"m^2 s^(-1)"
2010-02-15T00:00:00Z,0.096,39N,"m^2 s^(-1)"
2010-02-15T00:00:00Z,-0.218,45N,"m^2 s^(-1)"
2010-03-15T00:00:00Z,0.67,33N,"m^2 s^(-1)"
2010-03-15T00:00:00Z,0.833,39N,"m^2 s^(-1)"
2010-03-15T00:00:00Z,-0.1,45N,"m^2 s^(-1)"
2010-04-15T00:00:00Z,0.813,33N,"m^2 s^(-1)"
2010-04-15T00:00:00Z,1.307,39N,"m^2 s^(-1)"
2010-04-15T00:00:00Z,0.074,45N,"m^2 s^(-1)"
2010-05-15T00:00:00Z,0.719,33N,"m^2 s^(-1)"
2010-05-15T00:00:00Z,0.909,39N,"m^2 s^(-1)"
2010-05-15T00:00:00Z,0.157,45N,"m^2 s^(-1)"
2010-06-15T00:00:00Z,0.381,33N,"m^2 s^(-1)"
2010-06-15T00:00:00Z,1.988,39N,"m^2 s^(-1)"
2010-06-15T00:00:00Z,0.25,45N,"m^2 s^(-1)"
2010-07-15T00:00:00Z,0.277,33N,"m^2 s^(-1)"
2010-07-15T00:00:00Z,1.892,39N,"m^2 s^(-1)"
2010-07-15T00:00:00Z,0.912,45N,"m^2 s^(-1)"
2010-08-15T00:00:00Z,0.451,33N,"m^2 s^(-1)"
2010-08-15T00:00:00Z,1.387,39N,"m^2 s^(-1)"
2010-08-15T00:00:00Z,0.274,45N,"m^2 s^(-1)"
2010-09-15T00:00:00Z,0.386,33N,"m^2 s^(-1)"
2010-09-15T00:00:00Z,0.778,39N,"m^2 s^(-1)"
2010-09-15T00:00:00Z,-0.082,45N,"m^2 s^(-1)"
2010-10-15T00:00:00Z,0.25,33N,"m^2 s^(-1)"
2010-10-15T00:00:00Z,0.493,39N,"m^2 s^(-1)"
2010-10-15T00:00:00Z,-0.294,45N,"m^2 s^(-1)"
2010-11-15T00:00:00Z,0.47,33N,"m^2 s^(-1)"
2010-11-15T00:00:00Z,0.626,39N,"m^2 s^(-1)"
2010-11-15T00:00:00Z,-0.183,45N,"m^2 s^(-1)"
2010-12-15T00:00:00Z,0.206,33N,"m^2 s^(-1)"
2010-12-15T00:00:00Z,-0.305,39N,"m^2 s^(-1)"
2010-12-15T00:00:00Z,-1.217,45N,"m^2 s^(-1)"
2011-01-15T00:00:00Z,-0.069,33N,"m^2 s^(-1)"
2011-01-15T00:00:00Z,0.438,39N,"m^2 s^(-1)"
2011-01-15T00:00:00Z,0.015,45N,"m^2 s^(-1)"
2011-02-15T00:00:00Z,0.235,33N,"m^2 s^(-1)"
2011-02-15T00:00:00Z,0.467,39N,"m^2 s^(-1)"
2011-02-15T00:00:00Z,0.187,45N,"m^2 s^(-1)"
2011-03-15T00:00:00Z,0.443,33N,"m^2 s^(-1)"
2011-03-15T00:00:00Z,-0.032,39N,"m^2 s^(-1)"
2011-03-15T00:00:00Z,-0.618,45N,"m^2 s^(-1)"
2011-04-15T00:00:00Z,0.761,33N,"m^2 s^(-1)"
2011-04-15T00:00:00Z,0.956,39N,"m^2 s^(-1)"
2011-04-15T00:00:00Z,0.262,45N,"m^2 s^(-1)"
2011-05-15T00:00:00Z,0.914,33N,"m^2 s^(-1)"
2011-05-15T00:00:00Z,1.416,39N,"m^2 s^(-1)"
2011-05-15T00:00:00Z,0.079,45N,"m^2 s^(-1)"
2011-06-15T00:00:00Z,0.504,33N,"m^2 s^(-1)"
2011-06-15T00:00:00Z,1.674,39N,"m^2 s^(-1)"
2011-06-15T00:00:00Z,0.263,45N,"m^2 s^(-1)"
2011-07-15T00:00:00Z,0.564,33N,"m^2 s^(-1)"
2011-07-15T00:00:00Z,1.81,39N,"m^2 s^(-1)"
2011-07-15T00:00:00Z,0.565,45N,"m^2 s^(-1)"
2011-08-15T00:00:00Z,0.576,33N,"m^2 s^(-1)"
2011-08-15T00:00:00Z,1.839,39N,"m^2 s^(-1)"
2011-08-15T00:00:00Z,0.364,45N,"m^2 s^(-1)"
2011-09-15T00:00:00Z,0.324,33N,"m^2 s^(-1)"
2011-09-15T00:00:00Z,0.688,39N,"m^2 s^(-1)"
2011-09-15T00:00:00Z,-0.006,45N,"m^2 s^(-1)"
2011-10-15T00:00:00Z,0.317,33N,"m^2 s^(-1)"
2011-10-15T00:00:00Z,0.596,39N,"m^2 s^(-1)"
2011-10-15T00:00:00Z,0.044,45N,"m^2 s^(-1)"
2011-11-15T00:00:00Z,0.183,33N,"m^2 s^(-1)"
2011-11-15T00:00:00Z,0.319,39N,"m^2 s^(-1)"
2011-11-15T00:00:00Z,-0.384,45N,"m^2 s^(-1)"
2011-12-15T00:00:00Z,0.243,33N,"m^2 s^(-1)"
2011-12-15T00:00:00Z,0.77,39N,"m^2 s^(-1)"
2011-12-15T00:00:00Z,0.506,45N,"m^2 s^(-1)"
2012-01-15T00:00:00Z,0.306,33N,"m^2 s^(-1)"
2012-01-15T00:00:00Z,0.168,39N,"m^2 s^(-1)"
2012-01-15T00:00:00Z,-0.623,45N,"m^2 s^(-1)"
2012-02-15T00:00:00Z,0.59,33N,"m^2 s^(-1)"
2012-02-15T00:00:00Z,1.064,39N,"m^2 s^(-1)"
2012-02-15T00:00:00Z,0.042,45N,"m^2 s^(-1)"
2012-03-15T00:00:00Z,0.517,33N,"m^2 s^(-1)"
2012-03-15T00:00:00Z,-0.043,39N,"m^2 s^(-1)"
2012-03-15T00:00:00Z,-0.701,45N,"m^2 s^(-1)"
2012-04-15T00:00:00Z,0.362,33N,"m^2 s^(-1)"
2012-04-15T00:00:00Z,0.59,39N,"m^2 s^(-1)"
2012-04-15T00:00:00Z,-0.25,45N,"m^2 s^(-1)"
2012-05-15T00:00:00Z,0.678,33N,"m^2 s^(-1)"
2012-05-15T00:00:00Z,1.688,39N,"m^2 s^(-1)"
2012-05-15T00:00:00Z,0.531,45N,"m^2 s^(-1)"
2012-06-15T00:00:00Z,0.604,33N,"m^2 s^(-1)"
2012-06-15T00:00:00Z,1.793,39N,"m^2 s^(-1)"
2012-06-15T00:00:00Z,0.172,45N,"m^2 s^(-1)"
2012-07-15T00:00:00Z,0.458,33N,"m^2 s^(-1)"
2012-07-15T00:00:00Z,1.609,39N,"m^2 s^(-1)"
2012-07-15T00:00:00Z,0.469,45N,"m^2 s^(-1)"
2012-08-15T00:00:00Z,0.337,33N,"m^2 s^(-1)"
2012-08-15T00:00:00Z,1.227,39N,"m^2 s^(-1)"
2012-08-15T00:00:00Z,0.528,45N,"m^2 s^(-1)"
2012-09-15T00:00:00Z,0.406,33N,"m^2 s^(-1)"
2012-09-15T00:00:00Z,0.81,39N,"m^2 s^(-1)"
2012-09-15T00:00:00Z,0.533,45N,"m^2 s^(-1)"
2012-10-15T00:00:00Z,0.466,33N,"m^2 s^(-1)"
2012-10-15T00:00:00Z,0.313,39N,"m^2 s^(-1)"
2012-10-15T00:00:00Z,-0.196,45N,"m^2 s^(-1)"
2012-11-15T00:00:00Z,0.223,33N,"m^2 s^(-1)"
2012-11-15T00:00:00Z,-0.113,39N,"m^2 s^(-1)"
2012-11-15T00:00:00Z,-0.585,45N,"m^2 s^(-1)"
2012-12-15T00:00:00Z,0.303,33N,"m^2 s^(-1)"
2012-12-15T00:00:00Z,0.439,39N,"m^2 s^(-1)"
2012-12-15T00:00:00Z,-0.184,45N,"m^2 s^(-1)"
2013-01-15T00:00:00Z,0.44,33N,"m^2 s^(-1)"
2013-01-15T00:00:00Z,0.59,39N,"m^2 s^(-1)"
2013-01-15T00:00:00Z,-0.072,45N,"m^2 s^(-1)"
2013-02-15T00:00:00Z,0.538,33N,"m^2 s^(-1)"
2013-02-15T00:00:00Z,1.143,39N,"m^2 s^(-1)"
2013-02-15T00:00:00Z,-0.069,45N,"m^2 s^(-1)"
2013-03-15T00:00:00Z,0.294,33N,"m^2 s^(-1)"
2013-03-15T00:00:00Z,0.843,39N,"m^2 s^(-1)"
2013-03-15T00:00:00Z,-0.06,45N,"m^2 s^(-1)"
2013-04-15T00:00:00Z,0.719,33N,"m^2 s^(-1)"
2013-04-15T00:00:00Z,1.72,39N,"m^2 s^(-1)"
2013-04-15T00:00:00Z,0.203,45N,"m^2 s^(-1)"
2013-05-15T00:00:00Z,0.598,33N,"m^2 s^(-1)"
2013-05-15T00:00:00Z,1.231,39N,"m^2 s^(-1)"
2013-05-15T00:00:00Z,0.185,45N,"m^2 s^(-1)"
2013-06-15T00:00:00Z,0.482,33N,"m^2 s^(-1)"
2013-06-15T00:00:00Z,1.497,39N,"m^2 s^(-1)"
2013-06-15T00:00:00Z,0.318,45N,"m^2 s^(-1)"
2013-07-15T00:00:00Z,0.434,33N,"m^2 s^(-1)"
2013-07-15T00:00:00Z,1.564,39N,"m^2 s^(-1)"
2013-07-15T00:00:00Z,1.231,45N,"m^2 s^(-1)"
2013-08-15T00:00:00Z,0.619,33N,"m^2 s^(-1)"
2013-08-15T00:00:00Z,0.755,39N,"m^2 s^(-1)"
2013-08-15T00:00:00Z,0.192,45N,"m^2 s^(-1)"
2013-09-15T00:00:00Z,0.477,33N,"m^2 s^(-1)"
2013-09-15T00:00:00Z,0.775,39N,"m^2 s^(-1)"
2013-09-15T00:00:00Z,-0.113,45N,"m^2 s^(-1)"
2013-10-15T00:00:00Z,0.248,33N,"m^2 s^(-1)"
2013-10-15T00:00:00Z,1.227,39N,"m^2 s^(-1)"
2013-10-15T00:00:00Z,0.408,45N,"m^2 s^(-1)"
2013-11-15T00:00:00Z,0.16,33N,"m^2 s^(-1)"
2013-11-15T00:00:00Z,0.715,39N,"m^2 s^(-1)"
2013-11-15T00:00:00Z,-0.079,45N,"m^2 s^(-1)"
2013-12-15T00:00:00Z,0.26,33N,"m^2 s^(-1)"
2013-12-15T00:00:00Z,0.918,39N,"m^2 s^(-1)"
2013-12-15T00:00:00Z,-0.033,45N,"m^2 s^(-1)"
2014-01-15T00:00:00Z,0.096,33N,"m^2 s^(-1)"
2014-01-15T00:00:00Z,0.081,39N,"m^2 s^(-1)"
2014-01-15T00:00:00Z,-0.255,45N,"m^2 s^(-1)"
2014-02-15T00:00:00Z,0.248,33N,"m^2 s^(-1)"
2014-02-15T00:00:00Z,0.137,39N,"m^2 s^(-1)"
2014-02-15T00:00:00Z,-0.333,45N,"m^2 s^(-1)"
2014-03-15T00:00:00Z,0.308,33N,"m^2 s^(-1)"
2014-03-15T00:00:00Z,0.312,39N,"m^2 s^(-1)"
2014-03-15T00:00:00Z,-0.287,45N,"m^2 s^(-1)"
2014-04-15T00:00:00Z,0.564,33N,"m^2 s^(-1)"
2014-04-15T00:00:00Z,0.654,39N,"m^2 s^(-1)"
2014-04-15T00:00:00Z,0.097,45N,"m^2 s^(-1)"
2014-05-15T00:00:00Z,0.64,33N,"m^2 s^(-1)"
2014-05-15T00:00:00Z,1.396,39N,"m^2 s^(-1)"
2014-05-15T00:00:00Z,0.174,45N,"m^2 s^(-1)"
2014-06-15T00:00:00Z,0.454,33N,"m^2 s^(-1)"
2014-06-15T00:00:00Z,1.933,39N,"m^2 s^(-1)"
2014-06-15T00:00:00Z,0.532,45N,"m^2 s^(-1)"
2014-07-15T00:00:00Z,0.301,33N,"m^2 s^(-1)"
2014-07-15T00:00:00Z,0.715,39N,"m^2 s^(-1)"
2014-07-15T00:00:00Z,0.735,45N,"m^2 s^(-1)"
2014-08-15T00:00:00Z,0.349,33N,"m^2 s^(-1)"
2014-08-15T00:00:00Z,0.761,39N,"m^2 s^(-1)"
2014-08-15T00:00:00Z,0.619,45N,"m^2 s^(-1)"
2014-09-15T00:00:00Z,0.522,33N,"m^2 s^(-1)"
2014-09-15T00:00:00Z,0.344,39N,"m^2 s^(-1)"
2014-09-15T00:00:00Z,0.108,45N,"m^2 s^(-1)"
2014-10-15T00:00:00Z,0.185,33N,"m^2 s^(-1)"
2014-10-15T00:00:00Z,0.301,39N,"m^2 s^(-1)"
2014-10-15T00:00:00Z,-0.539,45N,"m^2 s^(-1)"
2014-11-15T00:00:00Z,0.204,33N,"m^2 s^(-1)"
2014-11-15T00:00:00Z,0.005,39N,"m^2 s^(-1)"
2014-11-15T00:00:00Z,-0.262,45N,"m^2 s^(-1)"
2014-12-15T00:00:00Z,0.174,33N,"m^2 s^(-1)"
2014-12-15T00:00:00Z,-0.163,39N,"m^2 s^(-1)"
2014-12-15T00:00:00Z,-0.664,45N,"m^2 s^(-1)"
2015-01-15T00:00:00Z,0.048,33N,"m^2 s^(-1)"
2015-01-15T00:00:00Z,0.147,39N,"m^2 s^(-1)"
2015-01-15T00:00:00Z,-0.194,45N,"m^2 s^(-1)"
2015-02-15T00:00:00Z,0.105,33N,"m^2 s^(-1)"
2015-02-15T00:00:00Z,0.258,39N,"m^2 s^(-1)"
2015-02-15T00:00:00Z,-0.44,45N,"m^2 s^(-1)"
2015-03-15T00:00:00Z,0.13,33N,"m^2 s^(-1)"
2015-03-15T00:00:00Z,0.633,39N,"m^2 s^(-1)"
2015-03-15T00:00:00Z,-0.071,45N,"m^2 s^(-1)"
2015-04-15T00:00:00Z,0.454,33N,"m^2 s^(-1)"
2015-04-15T00:00:00Z,1.483,39N,"m^2 s^(-1)"
2015-04-15T00:00:00Z,0.237,45N,"m^2 s^(-1)"
2015-05-15T00:00:00Z,0.694,33N,"m^2 s^(-1)"
2015-05-15T00:00:00Z,1.467,39N,"m^2 s^(-1)"
2015-05-15T00:00:00Z,0.513,45N,"m^2 s^(-1)"
2015-06-15T00:00:00Z,0.48,33N,"m^2 s^(-1)"
2015-06-15T00:00:00Z,0.996,39N,"m^2 s^(-1)"
2015-06-15T00:00:00Z,0.731,45N,"m^2 s^(-1)"
2015-07-15T00:00:00Z,0.472,33N,"m^2 s^(-1)"
2015-07-15T00:00:00Z,0.496,39N,"m^2 s^(-1)"
2015-07-15T00:00:00Z,0.277,45N,"m^2 s^(-1)"
2015-08-15T00:00:00Z,0.543,33N,"m^2 s^(-1)"
2015-08-15T00:00:00Z,0.409,39N,"m^2 s^(-1)"
2015-08-15T00:00:00Z,0.321,45N,"m^2 s^(-1)"
2015-09-15T00:00:00Z,0.281,33N,"m^2 s^(-1)"
2015-09-15T00:00:00Z,0.899,39N,"m^2 s^(-1)"
2015-09-15T00:00:00Z,0.272,45N,"m^2 s^(-1)"
2015-10-15T00:00:00Z,0.335,33N,"m^2 s^(-1)"
2015-10-15T00:00:00Z,0.484,39N,"m^2 s^(-1)"
2015-10-15T00:00:00Z,-0.062,45N,"m^2 s^(-1)"
2015-11-15T00:00:00Z,0.464,33N,"m^2 s^(-1)"
2015-11-15T00:00:00Z,0.57,39N,"m^2 s^(-1)"
2015-11-15T00:00:00Z,-0.255,45N,"m^2 s^(-1)"
2015-12-15T00:00:00Z,0.764,33N,"m^2 s^(-1)"
2015-12-15T00:00:00Z,0.196,39N,"m^2 s^(-1)"
2015-12-15T00:00:00Z,-0.964,45N,"m^2 s^(-1)"
2016-01-15T00:00:00Z,0.188,33N,"m^2 s^(-1)"
2016-01-15T00:00:00Z,-0.797,39N,"m^2 s^(-1)"
2016-01-15T00:00:00Z,-0.845,45N,"m^2 s^(-1)"
2016-02-15T00:00:00Z,0.368,33N,"m^2 s^(-1)"
2016-02-15T00:00:00Z,0.176,39N,"m^2 s^(-1)"
2016-02-15T00:00:00Z,-0.455,45N,"m^2 s^(-1)"
2016-03-15T00:00:00Z,0.423,33N,"m^2 s^(-1)"
2016-03-15T00:00:00Z,0.264,39N,"m^2 s^(-1)"
2016-03-15T00:00:00Z,-0.555,45N,"m^2 s^(-1)"
2016-04-15T00:00:00Z,0.733,33N,"m^2 s^(-1)"
2016-04-15T00:00:00Z,0.948,39N,"m^2 s^(-1)"
2016-04-15T00:00:00Z,0.062,45N,"m^2 s^(-1)"
2016-05-15T00:00:00Z,0.587,33N,"m^2 s^(-1)"
2016-05-15T00:00:00Z,1.242,39N,"m^2 s^(-1)"
2016-05-15T00:00:00Z,0.519,45N,"m^2 s^(-1)"
2016-06-15T00:00:00Z,0.26,33N,"m^2 s^(-1)"
2016-06-15T00:00:00Z,1.551,39N,"m^2 s^(-1)"
2016-06-15T00:00:00Z,0.386,45N,"m^2 s^(-1)"
2016-07-15T00:00:00Z,0.279,33N,"m^2 s^(-1)"
2016-07-15T00:00:00Z,1.577,39N,"m^2 s^(-1)"
2016-07-15T00:00:00Z,0.483,45N,"m^2 s^(-1)"
2016-08-15T00:00:00Z,0.433,33N,"m^2 s^(-1)"
2016-08-15T00:00:00Z,0.597,39N,"m^2 s^(-1)"
2016-08-15T00:00:00Z,0.537,45N,"m^2 s^(-1)"
2016-09-15T00:00:00Z,0.344,33N,"m^2 s^(-1)"
2016-09-15T00:00:00Z,1.069,39N,"m^2 s^(-1)"
2016-09-15T00:00:00Z,0.383,45N,"m^2 s^(-1)"
2016-10-15T00:00:00Z,0.408,33N,"m^2 s^(-1)"
2016-10-15T00:00:00Z,0.078,39N,"m^2 s^(-1)"
2016-10-15T00:00:00Z,-1.036,45N,"m^2 s^(-1)"
2016-11-15T00:00:00Z,0.312,33N,"m^2 s^(-1)"
2016-11-15T00:00:00Z,0.033,39N,"m^2 s^(-1)"
2016-11-15T00:00:00Z,-0.693,45N,"m^2 s^(-1)"
2016-12-15T00:00:00Z,0.301,33N,"m^2 s^(-1)"
2016-12-15T00:00:00Z,0.559,39N,"m^2 s^(-1)"
2016-12-15T00:00:00Z,-0.086,45N,"m^2 s^(-1)"
2017-01-15T00:00:00Z,0.151,33N,"m^2 s^(-1)"
2017-01-15T00:00:00Z,0.002,39N,"m^2 s^(-1)"
2017-01-15T00:00:00Z,-0.47,45N,"m^2 s^(-1)"
2017-02-15T00:00:00Z,0.331,33N,"m^2 s^(-1)"
2017-02-15T00:00:00Z,-0.075,39N,"m^2 s^(-1)"
2017-02-15T00:00:00Z,-0.151,45N,"m^2 s^(-1)"
2017-03-15T00:00:00Z,0.404,33N,"m^2 s^(-1)"
2017-03-15T00:00:00Z,0.443,39N,"m^2 s^(-1)"
2017-03-15T00:00:00Z,-0.54,45N,"m^2 s^(-1)"
2017-04-15T00:00:00Z,0.648,33N,"m^2 s^(-1)"
2017-04-15T00:00:00Z,0.66,39N,"m^2 s^(-1)"
2017-04-15T00:00:00Z,-0.353,45N,"m^2 s^(-1)"
2017-05-15T00:00:00Z,0.635,33N,"m^2 s^(-1)"
2017-05-15T00:00:00Z,1.692,39N,"m^2 s^(-1)"
2017-05-15T00:00:00Z,0.379,45N,"m^2 s^(-1)"
2017-06-15T00:00:00Z,0.511,33N,"m^2 s^(-1)"
2017-06-15T00:00:00Z,1.457,39N,"m^2 s^(-1)"
2017-06-15T00:00:00Z,0.284,45N,"m^2 s^(-1)"
2017-07-15T00:00:00Z,0.247,33N,"m^2 s^(-1)"
2017-07-15T00:00:00Z,1.531,39N,"m^2 s^(-1)"
2017-07-15T00:00:00Z,0.81,45N,"m^2 s^(-1)"
2017-08-15T00:00:00Z,0.416,33N,"m^2 s^(-1)"
2017-08-15T00:00:00Z,0.785,39N,"m^2 s^(-1)"
2017-08-15T00:00:00Z,0.507,45N,"m^2 s^(-1)"
2017-09-15T00:00:00Z,0.409,33N,"m^2 s^(-1)"
2017-09-15T00:00:00Z,0.537,39N,"m^2 s^(-1)"
2017-09-15T00:00:00Z,0.168,45N,"m^2 s^(-1)"
2017-10-15T00:00:00Z,0.274,33N,"m^2 s^(-1)"
2017-10-15T00:00:00Z,0.969,39N,"m^2 s^(-1)"
2017-10-15T00:00:00Z,0.048,45N,"m^2 s^(-1)"
2017-11-15T00:00:00Z,0.28,33N,"m^2 s^(-1)"
2017-11-15T00:00:00Z,-0.023,39N,"m^2 s^(-1)"
2017-11-15T00:00:00Z,-0.821,45N,"m^2 s^(-1)"
2017-12-15T00:00:00Z,0.148,33N,"m^2 s^(-1)"
2017-12-15T00:00:00Z,0.509,39N,"m^2 s^(-1)"
2017-12-15T00:00:00Z,-0.009,45N,"m^2 s^(-1)"
2018-01-15T00:00:00Z,0.355,33N,"m^2 s^(-1)"
2018-01-15T00:00:00Z,-0.014,39N,"m^2 s^(-1)"
2018-01-15T00:00:00Z,-0.688,45N,"m^2 s^(-1)"
2018-02-15T00:00:00Z,0.394,33N,"m^2 s^(-1)"
2018-02-15T00:00:00Z,1.474,39N,"m^2 s^(-1)"
2018-02-15T00:00:00Z,0.25,45N,"m^2 s^(-1)"
2018-03-15T00:00:00Z,0.425,33N,"m^2 s^(-1)"
2018-03-15T00:00:00Z,0.237,39N,"m^2 s^(-1)"
2018-03-15T00:00:00Z,-0.062,45N,"m^2 s^(-1)"
2018-04-15T00:00:00Z,0.714,33N,"m^2 s^(-1)"
2018-04-15T00:00:00Z,0.739,39N,"m^2 s^(-1)"
2018-04-15T00:00:00Z,-0.129,45N,"m^2 s^(-1)"
2018-05-15T00:00:00Z,0.761,33N,"m^2 s^(-1)"
2018-05-15T00:00:00Z,1.72,39N,"m^2 s^(-1)"
2018-05-15T00:00:00Z,0.45,45N,"m^2 s^(-1)"
2018-06-15T00:00:00Z,0.422,33N,"m^2 s^(-1)"
2018-06-15T00:00:00Z,2.354,39N,"m^2 s^(-1)"
2018-06-15T00:00:00Z,0.292,45N,"m^2 s^(-1)"
2018-07-15T00:00:00Z,0.236,33N,"m^2 s^(-1)"
2018-07-15T00:00:00Z,1.269,39N,"m^2 s^(-1)"
2018-07-15T00:00:00Z,0.623,45N,"m^2 s^(-1)"
2018-08-15T00:00:00Z,0.389,33N,"m^2 s^(-1)"
2018-08-15T00:00:00Z,1.399,39N,"m^2 s^(-1)"
2018-08-15T00:00:00Z,0.386,45N,"m^2 s^(-1)"
2018-09-15T00:00:00Z,0.393,33N,"m^2 s^(-1)"
2018-09-15T00:00:00Z,1.373,39N,"m^2 s^(-1)"
2018-09-15T00:00:00Z,0.253,45N,"m^2 s^(-1)"
2018-10-15T00:00:00Z,0.134,33N,"m^2 s^(-1)"
2018-10-15T00:00:00Z,0.695,39N,"m^2 s^(-1)"
2018-10-15T00:00:00Z,0.032,45N,"m^2 s^(-1)"
2018-11-15T00:00:00Z,0.18,33N,"m^2 s^(-1)"
2018-11-15T00:00:00Z,0.499,39N,"m^2 s^(-1)"
2018-11-15T00:00:00Z,-0.2,45N,"m^2 s^(-1)"
2018-12-15T00:00:00Z,0.428,33N,"m^2 s^(-1)"
2018-12-15T00:00:00Z,0.318,39N,"m^2 s^(-1)"
2018-12-15T00:00:00Z,-0.681,45N,"m^2 s^(-1)"
2019-01-15T00:00:00Z,0.133,33N,"m^2 s^(-1)"
2019-01-15T00:00:00Z,-0.532,39N,"m^2 s^(-1)"
2019-01-15T00:00:00Z,-0.414,45N,"m^2 s^(-1)"
2019-02-15T00:00:00Z,0.423,33N,"m^2 s^(-1)"
2019-02-15T00:00:00Z,0.559,39N,"m^2 s^(-1)"
2019-02-15T00:00:00Z,0.103,45N,"m^2 s^(-1)"
2019-03-15T00:00:00Z,0.422,33N,"m^2 s^(-1)"
2019-03-15T00:00:00Z,0.306,39N,"m^2 s^(-1)"
2019-03-15T00:00:00Z,-0.009,45N,"m^2 s^(-1)"
2019-04-15T00:00:00Z,0.45,33N,"m^2 s^(-1)"
2019-04-15T00:00:00Z,1.313,39N,"m^2 s^(-1)"
2019-04-15T00:00:00Z,0.096,45N,"m^2 s^(-1)"
2019-05-15T00:00:00Z,0.661,33N,"m^2 s^(-1)"
2019-05-15T00:00:00Z,0.854,39N,"m^2 s^(-1)"
2019-05-15T00:00:00Z,0.393,45N,"m^2 s^(-1)"
2019-06-15T00:00:00Z,0.247,33N,"m^2 s^(-1)"
2019-06-15T00:00:00Z,1.727,39N,"m^2 s^(-1)"
2019-06-15T00:00:00Z,0.601,45N,"m^2 s^(-1)"
2019-07-15T00:00:00Z,0.443,33N,"m^2 s^(-1)"
2019-07-15T00:00:00Z,1.781,39N,"m^2 s^(-1)"
2019-07-15T00:00:00Z,0.271,45N,"m^2 s^(-1)"
2019-08-15T00:00:00Z,0.546,33N,"m^2 s^(-1)"
2019-08-15T00:00:00Z,0.942,39N,"m^2 s^(-1)"
2019-08-15T00:00:00Z,0.345,45N,"m^2 s^(-1)"
2019-09-15T00:00:00Z,0.366,33N,"m^2 s^(-1)"
2019-09-15T00:00:00Z,1.371,39N,"m^2 s^(-1)"
2019-09-15T00:00:00Z,0.065,45N,"m^2 s^(-1)"
2019-10-15T00:00:00Z,0.218,33N,"m^2 s^(-1)"
2019-10-15T00:00:00Z,1.121,39N,"m^2 s^(-1)"
2019-10-15T00:00:00Z,0.178,45N,"m^2 s^(-1)"
2019-11-15T00:00:00Z,0.163,33N,"m^2 s^(-1)"
2019-11-15T00:00:00Z,0.677,39N,"m^2 s^(-1)"
2019-11-15T00:00:00Z,0.311,45N,"m^2 s^(-1)"
2019-12-15T00:00:00Z,0.177,33N,"m^2 s^(-1)"
2019-12-15T00:00:00Z,-0.224,39N,"m^2 s^(-1)"
2019-12-15T00:00:00Z,-0.422,45N,"m^2 s^(-1)"
2020-01-15T00:00:00Z,0.249,33N,"m^2 s^(-1)"
2020-01-15T00:00:00Z,0.34,39N,"m^2 s^(-1)"
2020-01-15T00:00:00Z,-1.055,45N,"m^2 s^(-1)"
2020-02-15T00:00:00Z,0.188,33N,"m^2 s^(-1)"
2020-02-15T00:00:00Z,1.562,39N,"m^2 s^(-1)"
2020-02-15T00:00:00Z,0.08,45N,"m^2 s^(-1)"
2020-03-15T00:00:00Z,0.3,33N,"m^2 s^(-1)"
2020-03-15T00:00:00Z,0.658,39N,"m^2 s^(-1)"
2020-03-15T00:00:00Z,0.112,45N,"m^2 s^(-1)"
2020-04-15T00:00:00Z,0.341,33N,"m^2 s^(-1)"
2020-04-15T00:00:00Z,0.851,39N,"m^2 s^(-1)"
2020-04-15T00:00:00Z,0.255,45N,"m^2 s^(-1)"
2020-05-15T00:00:00Z,0.545,33N,"m^2 s^(-1)"
2020-05-15T00:00:00Z,1.028,39N,"m^2 s^(-1)"
2020-05-15T00:00:00Z,0.021,45N,"m^2 s^(-1)"
2020-06-15T00:00:00Z,0.397,33N,"m^2 s^(-1)"
2020-06-15T00:00:00Z,1.707,39N,"m^2 s^(-1)"
2020-06-15T00:00:00Z,0.325,45N,"m^2 s^(-1)"
2020-07-15T00:00:00Z,0.459,33N,"m^2 s^(-1)"
2020-07-15T00:00:00Z,1.087,39N,"m^2 s^(-1)"
2020-07-15T00:00:00Z,0.618,45N,"m^2 s^(-1)"
2020-08-15T00:00:00Z,0.419,33N,"m^2 s^(-1)"
2020-08-15T00:00:00Z,1.545,39N,"m^2 s^(-1)"
2020-08-15T00:00:00Z,0.42,45N,"m^2 s^(-1)"
2020-09-15T00:00:00Z,0.218,33N,"m^2 s^(-1)"
2020-09-15T00:00:00Z,0.582,39N,"m^2 s^(-1)"
2020-09-15T00:00:00Z,-0.048,45N,"m^2 s^(-1)"
2020-10-15T00:00:00Z,0.152,33N,"m^2 s^(-1)"
2020-10-15T00:00:00Z,1.176,39N,"m^2 s^(-1)"
2020-10-15T00:00:00Z,0.196,45N,"m^2 s^(-1)"
2020-11-15T00:00:00Z,0.334,33N,"m^2 s^(-1)"
2020-11-15T00:00:00Z,0.676,39N,"m^2 s^(-1)"
2020-11-15T00:00:00Z,-0.34,45N,"m^2 s^(-1)"
2020-12-15T00:00:00Z,0.163,33N,"m^2 s^(-1)"
2020-12-15T00:00:00Z,0.462,39N,"m^2 s^(-1)"
2020-12-15T00:00:00Z,-0.444,45N,"m^2 s^(-1)"
2021-01-15T00:00:00Z,0.281,33N,"m^2 s^(-1)"
2021-01-15T00:00:00Z,0.354,39N,"m^2 s^(-1)"
