port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank
5349485,NORTH BEND,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
652526,NORWALK,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
652582,NOVATO,CA,0.31416355349897096,-0.256410972849368,2019,Medium,Low
5350360,OAK HARBOR,WA,0.1803957143574954,-0.18232214316914125,2019,Medium,Low
653182,OAK VIEW,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
653000,OAKLAND,CA,0.5732733991120733,-0.2894831460538965,2019,Medium High,Low
5350430,OAKVILLE,WA,-0.289839371476747,0.6140322726716686,2019,Low,Medium High
653266,OCCIDENTAL,CA,-0.3361093660722379,0.11185752650996311,2019,Low,Medium
5350535,OCEAN PARK,WA,-0.28479722683174974,0.33251532941304646,2019,Low,Medium
5350570,OCEAN SHORES,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
653294,OCEANO,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
653322,OCEANSIDE,CA,0.2241727137186506,-0.28930522454563945,2019,Medium,Low
653476,OJAI,CA,-0.3823793606677288,-0.2835882777362495,2019,Low,Low
5351300,OLYMPIA,WA,1.2084198847482903,-0.15411583286099553,2019,High,Low
653980,ORANGE,CA,0.08281358052151633,-0.2926896341249118,2019,Medium,Low
654218,ORICK,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
654652,OXNARD,CA,1.1285133342579645,-0.26189242084515785,2019,High,Low
4156150,PACIFIC CITY,OR,0.08032058528718056,1.4532315457058234,2019,Medium,High
654848,PACIFIC GROVE,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
654806,PACIFICA,CA,0.03654358592602536,-0.2615275249415105,2019,Medium,Low
656476,PENNGROVE,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
656756,PESCADERO,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
656784,PETALUMA,CA,-0.0021351146138068877,-0.2612407754554447,2019,Low,Low
657288,PINOLE,CA,-0.3823793606677288,-0.29750679176046024,2019,Low,Low
